url,title,author,date,mileage,overall_rating,Overall,Value,Reliability,Quality,Styling,Comfort,pros,cons,full_review,recommendation
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=1&vehicleid=413218&intent=buy-new,Perfect for young people,Steam,"on Tuesday, November 15, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Sep,10-Oct,,"""Fun to drive, appearing, fuel economy""","""Ride is fair""","""Although the noise control and riding comfort is not good as other Mercedes model, it is totally enough for young people. I really don't care about the space of rear seat. The power is great and also it's fuel economy. I enjoy the driving so much.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=1&vehicleid=413218&intent=buy-new,"Comfort, power and looks",Rudi,"on Wednesday, December 23, 2015","I own this car - My approximate mileage is 1,100",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Looks, comfort, power and mpg""","""little noisy""","""My wife and I love the GLA 250. Are choice was down to the BMW xi, the Audi Q3 and the GlA. The rides on all three were very good, but the GLA was much better looking both interior and exterior; it looks luxury. Most sedan seats are too low; the GLA sits much higher and is very comfortable; this was very important to us. That is why we didn't purchase the Mercedes 250. The mpg we are getting is 27 city and between 32 to 36 highway.The car has plenty of power and sufficient cargo space.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=1&vehicleid=413218&intent=buy-new,2016 Mercedess GLA250 4WD,A1 Driver,"on Friday, June 24, 2016","I own this car - My approximate mileage is 9,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Oct,10-Sep,10-Sep,"""Quality value for the money, so, I give a 9 points""","""Voice control works for GPS, but not for Phone""","""Performance very good, car seats comfortable and Exterior stylish. Interior design pretty and quality is value for the money.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=2&vehicleid=413218&intent=buy-new,Practical with a bit of excitement thrown in,Nipun,"on Friday, January 8, 2016","I own this car - My approximate mileage is 7,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Sep,10-Oct,,"""great small family SUV""","""options are expensive""","""I have had my GLA250 4matic for little over 4 months now and am extremely satisfied with it. Compared to BMW X1 and Audi Q3 which were my options when i decided to get my vehicle, the GLA definitely stood out in terms of looks and seating comfort. The interior ergonomics are fairly simple. Doesn't take too long to get used to all the buttons in the cabin. Something which i was not expecting when i bought this was the punch the engine packs when you floor it. I have taken it on multiple long drives in all the different weather conditions and the drive comfort remains the same. Compared to other SUV's i have driven, this corners more like a sport sedan and makes it extremely fun to push around on curvy roads. The only negative i have is that Mercedes does not offer too many standard options on the car. Like a rear view camera was part of a expensive option for me! But i guess that is a cost you pay to buy into the brand.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=2&vehicleid=413218&intent=buy-new,Beautiful exterior/interior and fun to drive!,Car Lover,"on Thursday, October 29, 2015",I own this car - My approximate mileage is 250,overall rating 9 of 10,10-Sep,,10-Oct,10-Oct,10-Oct,,"""beauty & fun combined!""","""road noise, but I've adjusted now""","""I've had this MB GLA250 for 3 weeks. I am really enjoying it! Mine is pretty loaded up; I LOVE the Panorama Roof and the Blind Spot Assist is GREAT! I haven't used the Navigation much yet, but is very user friendly. I especially like the design of the controls for everything on the car cuz it is very easy to access and use (unlike others I test drove). The Voice Comand is a plus that I am used to having, and it is really impressive the way it displays on the navigation monitor. This car's interior either is or feels wider than other comparable cars which is a pleasant surprise. This car is really fun to drive!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=2&vehicleid=413218&intent=buy-new,Terrible wind noise,GLA Owner,"on Monday, September 19, 2016","I own this car - My approximate mileage is 3,000",overall rating 2 of 10,10-Feb,,,,,10-May,,,"""I cannot express in words my disappointment and disgust in my recent experience with Mercedes-Benz. I will never own another model. It is certainly not what I would expect from a luxury car or a first-class dealership. I researched for several weeks before choosing to purchase and finally deciding on the GLA. The fact that it was a “Mercedes” made the decision easier for me as I knew it would be a car that would be flawless and have unmatched resale value. I purchase a new 2016 GLA 250 on July 18, 2016. After driving my brand new GLA for only 2 weeks, I took it in for an unusual wind noise coming from the driver's side window. The service manager, salesman, sales manager and others, all concur that it is a ""factory defect"" and ""something I will have to live with"". They have made no attempts to remedy this situation. I have started the process to cancel my extended warranty and I will be selling my GLA as soon as possible. I have since read countless other reports of the same wind noise from other owners. DO NOT PURCHASE A GLA!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=2&vehicleid=413218&intent=buy-new,Excellent Combo of Practical and FUN,M2ScubaNurse,"on Saturday, February 6, 2016","I own this car - My approximate mileage is 1,500",overall rating 9 of 10,10-Sep,,,,10-Oct,,"""VERY Stylish, Excellent Price Point""","""Defaults to Eco Setting-unable to set own default""","""This is the perfect little crossover (nothing about the GLA is an SUV- it barely registers as a CUV). If you want a sedan that sits a little higher and has a little more clearance- with a lot of style- this is the car for you. It's evident its in its first year model. Some small quirks & evident after-thoughts... but surely nothing that would dissuade me from buying another GLA. Its different than anything else on the road. A lot of fun to drive. Very stylish and such an accessible price point!""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=2&vehicleid=413218&intent=buy-new,I love this vehicle,Jazminin,"on Saturday, July 2, 2016","I own this car - My approximate mileage is 1,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""fun to drive, love the interior, great mpg""",,"""I used to drive a bigger SUV that was very basic I just recently purchased this vehicle and its very cute look like a car from the front and a little SUV from the back. drives very well and it has different gears that you can change in to while you drive.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=3&vehicleid=413218&intent=buy-new,Benz-250 4Matic,Caspian,"on Sunday, August 28, 2016","I own this car - My approximate mileage is 4,000",overall rating 9 of 10,10-Sep,10-Sep,10-Oct,10-Sep,10-Sep,10-Sep,,,"""If you’re the type who likes sporty luxury cars and have more space including of road capability, the Mercedes GLA250 4Matic has a lot to like features and offers even more to love. The base-model powered by 208-horsepower turbocharged 4-cylinder that delivers a respectable amount of power with good MPG’s! It’s maneuverable and handling feels nimble. The GLA tracks nicely through corners and seats sporty and comfortable. I was behind the wheel whole day drive this car to another state and not tired at all. What disappoints me - Voice active system works with GPS but not with Phone system. GPS traffic re-route future works with Sirius XM only. And if you didn’t purchase expensive multimedia package you don’t have either option. While Land Rover gives you 4 years warranty and 4 years Secure tracking and Customer service for Benz it is not free 30 days trial only! And App useless expect if you forgot key’s inside and would like to unlock remotely your car. These little things are only very disappointing.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=3&vehicleid=413218&intent=buy-new,I bought a used 2015 GLA45 AMG,Bear,"on Saturday, November 19, 2016","I own this car - My approximate mileage is 14,000",overall rating 10 of 10,10-Oct,,10-Sep,10-Sep,10-Oct,10-Sep,"""Performance, Handling, Technology, Style. MPG""","""Small""","""I drove a Cayenne Turbo for ten years, went to a Caddy for 6 mos and then a GLA...Performance is great, very fast....Seats are very comfortable....Music and technology is as good as it gets....The car is small and rides firm....Handling is very good...The car is very fun too drive and you feel like your part of the road...The GLA AMG is not for everyone but if you like speed, music and style you should definitely take a look....I bought this car used 6 months ago with 11,000 miles on it for 49k...FWIW""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=3&vehicleid=413218&intent=buy-new,Buy this car only at your peril,GLA45 Owner,"on Thursday, February 23, 2017","I own this car - My approximate mileage is 37,000",overall rating 1 of 10,10-Jan,10-Jan,10-Jan,,,,"""Fun in snow. Sexy interior""","""Dangerous, uncomfortable and unreliable""","""This is my second GLA45. The first was repurchased my MB after a 6 month struggle over what was deemed as built failures in the electrical, suspension and transmission systems. I was assured the first car was a fluke and that the AMG brand was as reliable as the rest of the MB lineup. WRONG! Now into my second car - 18 months, 37k miles - and the EXACT same issues have caused my car to be in the shop for a total of 5 MONTHS over the past two years. I have, to date had: TWO new rear differentials, five reprogams of the DME, a new transmission, new suspension bushings, etc all the way around, burned through 3 sets of brakes, 2 sets of summer and 3 sets of winter tires due to uneven wear (that MB says is normal and an independent shop verified is the result of a bad suspension geometry), a new rear suspension, and a head replaced. ALL IN 18 MONTHS! With my rant over, I can assure you that you will not find a more fun car to drive in the ice and snow. It behaves like a RWD when you flick it around the corners in slippery conditions. What they dont tell you is THERE ARE NO OEM SNOWS available for this car. Wait...let me get this straight - you sold me an AWD car IN THE WINTER with no snow tires available and on 20 HIGH PERFROMANCE tires? OK.... A certain online tire dealer (TR) does sell other wheel/tire packages in 18 that fit, so we did manage to put some serious snow shoes on the beast. But, geez MB - we bought the car to DRIVE IN THE SNOW! It is also bone-jarringly bad to ride in. The engineers at AMG must like pain. My track-tuned Mini with solid bushings rode like a dream compared to this car. The seats are terrible - I have had both the regular recaros and the sport versions - they both are cripplingly bad. We take our F-450 when we travel more than an hour by car because the AMG ride is that bad! I can highly recommend this car if its NOT your only driver, if you dont mind fighting with MB and the dealer over repairs, and you enjoy the car going into safe mode at 70MPH on the interstate while a tractor trailer barrels down on you and your now screaming kids. Buy this car for a fun rallycross ride that will get the subie folk drooling every time you pull up, or for a track day car that can fit your extras and tires inside. Otherwise, buy ANYTHING else!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/gla/2016/gla250-consumer_reviews/?p=3&vehicleid=413218&intent=buy-new,poor resale value,Teri,"on Wednesday, June 15, 2016","I own this car - My approximate mileage is 2,700",overall rating 1 of 10,10-Jan,,,,,,"""none""","""no value after 6 months""","""Was surprised to find out that my car's value was so low. Paid 36,230.00 six months ago and had only 2700 miles on it. Won't be buying another Mercedes.""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=1&vehicleid=421196&intent=buy-new,What a Pleasure to Drive - Favorite Vehicle Ever,Daleman,"on Tuesday, May 3, 2016",I own this car - My approximate mileage is 800,overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Comfortable and Luxurious""","""Learning Curve for Using all of the features.""","""I've owned this vehicle for about a month. The one that I purchased has many upgrades, bringing the purchase price to just under $50K. I looked for a long time, (BMW, GMC, Audi), but this seemed to be the best value for the money. So far, I think it's the best vehicle purchase decision that I've ever made. Though I wasn't looking for quite as many options as I wound up with, and the learning curve for the dozens of functions is a bit steep, it's truly a great car. I thought I would purchase either a BMW or Infiniti as I have owned both and have been very satisfied with them. But I'm glad that I made the switch to Mercedes.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=1&vehicleid=421196&intent=buy-new,Best car we've ever owned.,CFT,"on Thursday, October 13, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Priced well, performs well.""","""Co-ordinate seat settings to drivers's keys.""","""Looked at Audi and BMW. Traded an Acura we only had for 10 months. Have had Lexus and MB E-series in the past. The CLG 300 4 Matic is the best car we have ever owned. My wife loves the size and interior while I like every thing about the engine and performance. Much better styled than previous MB SUVs. Gas mileage is better than advertized....31 hwy and 25.5 all over.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=1&vehicleid=421196&intent=buy-new,I love my GLC!,croy,"on Wednesday, January 25, 2017","I own this car - My approximate mileage is 1,600",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Beautiful and functional interior, fun to drive""","""Not much inventory to choose from.""","""I love everything about this car now that I know how to use it.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=1&vehicleid=421196&intent=buy-new,Glad I made the move to GLC,Bos GLC Fan,"on Tuesday, May 24, 2016","I own this car - My approximate mileage is 1,800",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Sep,10-Oct,,"""Fit and finish, gas mileage, comfort, fun""","""Over-engineered multimedia system""","""I switched from a sporty luxury sedan due to the weather challenges I often drive in. I considered the Lexus NT and Audi Q5 as well. All appeared to be good options, however the new GLC has really overtaken the competition on fit and finishes. Not having a GLC in stock with the very specific options I wanted, the dealer was happy to order my exact vehicle from the factory...and it arrived approximately 12 weeks later. The multimedia / Bermester stereo is great but, like others, I found it overly complicated. I had read elsewhere that the factory headlights were average, so I ordered the lighting package and as a person who wears glasses and has had issues with night visibility when driving other vehicles, I find this GLC upgraded lighting option to be excellent. The leather power seats are the best/most comfortable I have owned, and the MB-Tech dashboard is a beautiful add-on to compliment the leather seats and wood grains on the dash.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=1&vehicleid=421196&intent=buy-new,Super Luxurious,George,"on Wednesday, July 20, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""quality materials, drives great, option list""","""Confusing infotainment system, gear selector""","""When looking for a new car to replace my 2010 Lexus GX 460, I thought I was dead set on getting the new Acura RDX. Although the Acura was nice when I test drove it, they didn't have the right color I wanted, so I went to Mercedes to try the new GLC. This car in my opinion drove better then the RDX and my daughters X3 I drove for a week while looking for a car. The nine speed automatic was surprisingly very smooth and I didn't have any problems with it. Even though the GLC starts at around $38,000, with all of the options I wanted, the grand total ended up being around $61,000. For this price, I got the multimedia package, interior package, red designo paint, white designo interior, premium sound system, heads up display, night package with upgraded wheels, a panoramic roof, and many more smaller options. At first while driving the car home, the heads up display was kind of irritating but I soon got used to it. The biggest problem I have about this car is the confusing infotainment system. There are three different ways to control it and each is more confusing then the last. I end up just using the voice control button and tell it what I want to do. The second problem I have with this car is the gear selector. It is located where most cars have your windshield wiper controls are and kind of throws me off before I remember how to control it. Other then that the GLC is perfect. The quality of materials is top notch, it drives exceptionally, and gets great gas mileage compared to my last car. I can easily see living with the new GLC for the next 5-10 years and would recommend it to anyone looking for a compact luxury SUV.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=2&vehicleid=421196&intent=buy-new,love it,dave,"on Sunday, July 31, 2016","I own this car - My approximate mileage is 9,800",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Sep,,"""comfortable and fun to drive""",,"""10,000 miles and 8 months - has been easy, fun, and comfortable ride- highly recommend it""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=2&vehicleid=421196&intent=buy-new,"Awesome, fun vehicle",Kannan,"on Tuesday, March 8, 2016",I own this car - My approximate mileage is 100,overall rating 9 of 10,10-Sep,10-Aug,10-Sep,10-Sep,10-Sep,,,,"""Very comfort ride plus the sport+ mode is awesome if you want to have some fun. Very sporty, awesome interior, love the panoramic view.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=2&vehicleid=421196&intent=buy-new,not so much,colleen,"on Wednesday, November 9, 2016","I own this car - My approximate mileage is 11,000",overall rating 4 of 10,10-Apr,,10-Jan,,10-Aug,10-Aug,"""beautiful, fast""","""unsafe and shaky""","""this is a beautiful little car, very fast and zippy, which is very fun to drive... that is, until you're going along on the freeway or highway at a decent speed and hit any uneven pavement or divot in the road - that is when the car shakes and vibrates through the steering wheel. it feels like you have lost control of the vehicle and it becomes quite terrifying. the dealership has looked into this, but no problems were found and/or fixed. this is my 4th MB - i have loved them all - not this one. I would trade it in except that i stand to lose a ton of money. right now, my husband and i are pretty much just driving it around town, and staying away from the freeways. what a disappointment!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=2&vehicleid=421196&intent=buy-new,"Have owned 5 SUVs, this is my favorite, not close",Kevin,"on Friday, February 10, 2017","I own this car - My approximate mileage is 24,000",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Oct,10-Oct,,"""Fit & Finish inside and out, ride""",,"""Researched this purchase for 3 months, comparing it to smaller lux SUVs. Ordered the vehicle from the factory in order to get the exact specs I wanted. The process took time but was easy and very satisfactory. Since picking up my GLC last March, have absolutely loved it. The fit and finish are the best I have seen in a car under 100k. I actually get comments from most people who ride in it. It handles beautifully, peppy for an SUV, gets good gas mileage, is quiet on the highway, and drives well in snow. Very good sound and navigation system, though not as intuitive as Japanese luxury cars we have owned. My only issue since purchase is a break noise when car is not yet warmed up, but dealership says they have a fix at no cost.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=2&vehicleid=421196&intent=buy-new,Great luxury experience,Bob,"on Wednesday, May 4, 2016",I own this car - My approximate mileage is 15,overall rating 9 of 10,10-Sep,10-Sep,10-Sep,10-Sep,10-Oct,,"""Luxury experience at a reasonable price""","""none""","""We bought the GLC for the luxurious experience inside and a perfect family vehicle for everyday use. Highly satisfied with GLC so far.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=3&vehicleid=421196&intent=buy-new,Buzzing Noise will drive you crazy!,kim,"on Thursday, December 8, 2016",I own this car - My approximate mileage is 500,overall rating 1 of 10,10-Jan,,,,,,"""Great design""","""Buzzing Noise will drive you crazy!""","""I bought a new GLC 300 2017, but there was the buzzing noise in break, park, and hold. This is not only irritating, but occurred problems in my ear. After I drove my car for a week, I had a serious problem with my ear in my daily life. Although I am not in the car, I hear the buzzing noise and my ear is hearting. I have a serious headache. The dealership tested and found that most other GLC 300 also has this buzzing noise. Particularly my car had a louder buzzing noise. I contacted the Mercedes USA and told them to recall GLC 300, but they ignored. Because I already paid and bought the car, they didn't care. DO NOT buy this defective car!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=3&vehicleid=421196&intent=buy-new,best vehicle ever,Geno,"on Sunday, March 19, 2017","I own this car - My approximate mileage is 3,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,,,"""looked and drove all the competitive SUVs, BMW, Lexus etc. none compared to the Benz""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2017/glc300-consumer_reviews/?p=3&vehicleid=421196&intent=buy-new,Great Car!,Don P.,"on Thursday, March 16, 2017","I own this car - My approximate mileage is 10,780",overall rating 9 of 10,10-Sep,10-Sep,,10-Oct,10-Oct,,,,"""Have over 10,000 miles and everything has been super. Love to drive this car. Has all the room one needs for a load of groceries or suitcases or ???. Wish the backup camera had warning beep when something is in the way.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=1&vehicleid=415160&intent=buy-new,What a Pleasure to Drive - Favorite Vehicle Ever,Daleman,"on Tuesday, May 3, 2016",I own this car - My approximate mileage is 800,overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,"""Comfortable and Luxurious""","""Learning Curve for Using all of the features.""","""I've owned this vehicle for about a month. The one that I purchased has many upgrades, bringing the purchase price to just under $50K. I looked for a long time, (BMW, GMC, Audi), but this seemed to be the best value for the money. So far, I think it's the best vehicle purchase decision that I've ever made. Though I wasn't looking for quite as many options as I wound up with, and the learning curve for the dozens of functions is a bit steep, it's truly a great car. I thought I would purchase either a BMW or Infiniti as I have owned both and have been very satisfied with them. But I'm glad that I made the switch to Mercedes.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=1&vehicleid=415160&intent=buy-new,Best car we've ever owned.,CFT,"on Thursday, October 13, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Priced well, performs well.""","""Co-ordinate seat settings to drivers's keys.""","""Looked at Audi and BMW. Traded an Acura we only had for 10 months. Have had Lexus and MB E-series in the past. The CLG 300 4 Matic is the best car we have ever owned. My wife loves the size and interior while I like every thing about the engine and performance. Much better styled than previous MB SUVs. Gas mileage is better than advertized....31 hwy and 25.5 all over.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=1&vehicleid=415160&intent=buy-new,I love my GLC!,croy,"on Wednesday, January 25, 2017","I own this car - My approximate mileage is 1,600",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""Beautiful and functional interior, fun to drive""","""Not much inventory to choose from.""","""I love everything about this car now that I know how to use it.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=1&vehicleid=415160&intent=buy-new,Glad I made the move to GLC,Bos GLC Fan,"on Tuesday, May 24, 2016","I own this car - My approximate mileage is 1,800",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Sep,10-Oct,,"""Fit and finish, gas mileage, comfort, fun""","""Over-engineered multimedia system""","""I switched from a sporty luxury sedan due to the weather challenges I often drive in. I considered the Lexus NT and Audi Q5 as well. All appeared to be good options, however the new GLC has really overtaken the competition on fit and finishes. Not having a GLC in stock with the very specific options I wanted, the dealer was happy to order my exact vehicle from the factory...and it arrived approximately 12 weeks later. The multimedia / Bermester stereo is great but, like others, I found it overly complicated. I had read elsewhere that the factory headlights were average, so I ordered the lighting package and as a person who wears glasses and has had issues with night visibility when driving other vehicles, I find this GLC upgraded lighting option to be excellent. The leather power seats are the best/most comfortable I have owned, and the MB-Tech dashboard is a beautiful add-on to compliment the leather seats and wood grains on the dash.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=1&vehicleid=415160&intent=buy-new,Super Luxurious,George,"on Wednesday, July 20, 2016","I own this car - My approximate mileage is 2,000",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Oct,,"""quality materials, drives great, option list""","""Confusing infotainment system, gear selector""","""When looking for a new car to replace my 2010 Lexus GX 460, I thought I was dead set on getting the new Acura RDX. Although the Acura was nice when I test drove it, they didn't have the right color I wanted, so I went to Mercedes to try the new GLC. This car in my opinion drove better then the RDX and my daughters X3 I drove for a week while looking for a car. The nine speed automatic was surprisingly very smooth and I didn't have any problems with it. Even though the GLC starts at around $38,000, with all of the options I wanted, the grand total ended up being around $61,000. For this price, I got the multimedia package, interior package, red designo paint, white designo interior, premium sound system, heads up display, night package with upgraded wheels, a panoramic roof, and many more smaller options. At first while driving the car home, the heads up display was kind of irritating but I soon got used to it. The biggest problem I have about this car is the confusing infotainment system. There are three different ways to control it and each is more confusing then the last. I end up just using the voice control button and tell it what I want to do. The second problem I have with this car is the gear selector. It is located where most cars have your windshield wiper controls are and kind of throws me off before I remember how to control it. Other then that the GLC is perfect. The quality of materials is top notch, it drives exceptionally, and gets great gas mileage compared to my last car. I can easily see living with the new GLC for the next 5-10 years and would recommend it to anyone looking for a compact luxury SUV.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=2&vehicleid=415160&intent=buy-new,love it,dave,"on Sunday, July 31, 2016","I own this car - My approximate mileage is 9,800",overall rating 10 of 10,10-Oct,,10-Oct,10-Oct,10-Sep,,"""comfortable and fun to drive""",,"""10,000 miles and 8 months - has been easy, fun, and comfortable ride- highly recommend it""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=2&vehicleid=415160&intent=buy-new,"Awesome, fun vehicle",Kannan,"on Tuesday, March 8, 2016",I own this car - My approximate mileage is 100,overall rating 9 of 10,10-Sep,10-Aug,10-Sep,10-Sep,10-Sep,,,,"""Very comfort ride plus the sport+ mode is awesome if you want to have some fun. Very sporty, awesome interior, love the panoramic view.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=2&vehicleid=415160&intent=buy-new,not so much,colleen,"on Wednesday, November 9, 2016","I own this car - My approximate mileage is 11,000",overall rating 4 of 10,10-Apr,,10-Jan,,10-Aug,10-Aug,"""beautiful, fast""","""unsafe and shaky""","""this is a beautiful little car, very fast and zippy, which is very fun to drive... that is, until you're going along on the freeway or highway at a decent speed and hit any uneven pavement or divot in the road - that is when the car shakes and vibrates through the steering wheel. it feels like you have lost control of the vehicle and it becomes quite terrifying. the dealership has looked into this, but no problems were found and/or fixed. this is my 4th MB - i have loved them all - not this one. I would trade it in except that i stand to lose a ton of money. right now, my husband and i are pretty much just driving it around town, and staying away from the freeways. what a disappointment!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=2&vehicleid=415160&intent=buy-new,"Have owned 5 SUVs, this is my favorite, not close",Kevin,"on Friday, February 10, 2017","I own this car - My approximate mileage is 24,000",overall rating 10 of 10,10-Oct,10-Sep,10-Sep,10-Oct,10-Oct,,"""Fit & Finish inside and out, ride""",,"""Researched this purchase for 3 months, comparing it to smaller lux SUVs. Ordered the vehicle from the factory in order to get the exact specs I wanted. The process took time but was easy and very satisfactory. Since picking up my GLC last March, have absolutely loved it. The fit and finish are the best I have seen in a car under 100k. I actually get comments from most people who ride in it. It handles beautifully, peppy for an SUV, gets good gas mileage, is quiet on the highway, and drives well in snow. Very good sound and navigation system, though not as intuitive as Japanese luxury cars we have owned. My only issue since purchase is a break noise when car is not yet warmed up, but dealership says they have a fix at no cost.""",Likely to recommend this car? (1-10): 10
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=2&vehicleid=415160&intent=buy-new,Great luxury experience,Bob,"on Wednesday, May 4, 2016",I own this car - My approximate mileage is 15,overall rating 9 of 10,10-Sep,10-Sep,10-Sep,10-Sep,10-Oct,,"""Luxury experience at a reasonable price""","""none""","""We bought the GLC for the luxurious experience inside and a perfect family vehicle for everyday use. Highly satisfied with GLC so far.""",Likely to recommend this car? (1-10): 9
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=3&vehicleid=415160&intent=buy-new,Buzzing Noise will drive you crazy!,kim,"on Thursday, December 8, 2016",I own this car - My approximate mileage is 500,overall rating 1 of 10,10-Jan,,,,,,"""Great design""","""Buzzing Noise will drive you crazy!""","""I bought a new GLC 300 2017, but there was the buzzing noise in break, park, and hold. This is not only irritating, but occurred problems in my ear. After I drove my car for a week, I had a serious problem with my ear in my daily life. Although I am not in the car, I hear the buzzing noise and my ear is hearting. I have a serious headache. The dealership tested and found that most other GLC 300 also has this buzzing noise. Particularly my car had a louder buzzing noise. I contacted the Mercedes USA and told them to recall GLC 300, but they ignored. Because I already paid and bought the car, they didn't care. DO NOT buy this defective car!""",Likely to recommend this car? (1-10): 1
https://www.kbb.com/mercedes-benz/glc/2016/glc300-4matic-consumer_reviews/?p=3&vehicleid=415160&intent=buy-new,best vehicle ever,Geno,"on Sunday, March 19, 2017","I own this car - My approximate mileage is 3,000",overall rating 10 of 10,10-Oct,10-Sep,10-Oct,10-Oct,10-Oct,,,,"""looked and drove all the competitive SUVs, BMW, Lexus etc. none compared to the Benz""",Likely to recommend this car? (1-10): 10
